,SubjectID1,SubjectID2,Group1,Group2,Distance,Group3
5862,AR1-P2-S1-16s_S104,KS1-P4-S1-16s_S112,Wet,Mesic,0.919066667,WetMesic
5863,AR1-P2-S1-16s_S104,KS1-P5-S1-16s_S113,Wet,Mesic,0.940533333,WetMesic
5864,AR1-P2-S1-16s_S104,KS1-P6-S1-16s_S114,Wet,Mesic,0.9454,WetMesic
5865,AR1-P2-S1-16s_S104,NE1-P1-S1-16s_S115,Wet,Mesic,0.932133333,WetMesic
5866,AR1-P2-S1-16s_S104,NE1-P2-S1-16s_S116,Wet,Mesic,0.9332,WetMesic
5867,AR1-P2-S1-16s_S104,NE1-P3-S1-16s_S117,Wet,Mesic,0.950866667,WetMesic
5868,AR1-P2-S1-16s_S104,NE1-P4-S1-16s_S118,Wet,Mesic,0.937866667,WetMesic
5869,AR1-P2-S1-16s_S104,NE1-P5-S1-16s_S119,Wet,Mesic,0.946933333,WetMesic
5870,AR1-P2-S1-16s_S104,NE1-P6-S1-16s_S120,Wet,Mesic,0.931733333,WetMesic
5871,AR1-P3-S1-16s_S105,IA1-P1-S1-16s_S1,Wet,Mesic,0.971,WetMesic
5872,AR1-P3-S1-16s_S105,IA1-P2-S1-16s_S2,Wet,Mesic,0.948333333,WetMesic
5873,AR1-P3-S1-16s_S105,IA1-P3-S1-16s_S3,Wet,Mesic,0.953866667,WetMesic
5874,AR1-P3-S1-16s_S105,IA1-P4-S1-16s_S4,Wet,Mesic,0.953866667,WetMesic
5875,AR1-P3-S1-16s_S105,IA1-P5-S1-16s_S5,Wet,Mesic,0.9502,WetMesic
5876,AR1-P3-S1-16s_S105,IA1-P6-S1-16s_S6,Wet,Mesic,0.9382,WetMesic
5877,AR1-P3-S1-16s_S105,KS1-P1-S1-16s_S109,Wet,Mesic,0.974066667,WetMesic
5878,AR1-P3-S1-16s_S105,KS1-P4-S1-16s_S112,Wet,Mesic,0.939733333,WetMesic
5879,AR1-P3-S1-16s_S105,KS1-P5-S1-16s_S113,Wet,Mesic,0.9498,WetMesic
5880,AR1-P3-S1-16s_S105,KS1-P6-S1-16s_S114,Wet,Mesic,0.957933333,WetMesic
5881,AR1-P3-S1-16s_S105,NE1-P1-S1-16s_S115,Wet,Mesic,0.953666667,WetMesic
5882,AR1-P3-S1-16s_S105,NE1-P2-S1-16s_S116,Wet,Mesic,0.955933333,WetMesic
5883,AR1-P3-S1-16s_S105,NE1-P3-S1-16s_S117,Wet,Mesic,0.964866667,WetMesic
5884,AR1-P3-S1-16s_S105,NE1-P4-S1-16s_S118,Wet,Mesic,0.9448,WetMesic
5885,AR1-P3-S1-16s_S105,NE1-P5-S1-16s_S119,Wet,Mesic,0.943466667,WetMesic
5886,AR1-P3-S1-16s_S105,NE1-P6-S1-16s_S120,Wet,Mesic,0.960866667,WetMesic
5887,AR1-P4-S1-16s_S106,IA1-P1-S1-16s_S1,Wet,Mesic,0.9478,WetMesic
5888,AR1-P4-S1-16s_S106,IA1-P2-S1-16s_S2,Wet,Mesic,0.9738,WetMesic
5889,AR1-P4-S1-16s_S106,IA1-P3-S1-16s_S3,Wet,Mesic,0.963,WetMesic
5890,AR1-P4-S1-16s_S106,IA1-P4-S1-16s_S4,Wet,Mesic,0.951733333,WetMesic
5891,AR1-P4-S1-16s_S106,IA1-P5-S1-16s_S5,Wet,Mesic,0.971266667,WetMesic
5892,AR1-P4-S1-16s_S106,IA1-P6-S1-16s_S6,Wet,Mesic,0.966933333,WetMesic
5893,AR1-P4-S1-16s_S106,KS1-P1-S1-16s_S109,Wet,Mesic,0.929333333,WetMesic
5894,AR1-P4-S1-16s_S106,KS1-P4-S1-16s_S112,Wet,Mesic,0.941666667,WetMesic
5895,AR1-P4-S1-16s_S106,KS1-P5-S1-16s_S113,Wet,Mesic,0.950066667,WetMesic
5896,AR1-P4-S1-16s_S106,KS1-P6-S1-16s_S114,Wet,Mesic,0.952466667,WetMesic
5897,AR1-P4-S1-16s_S106,NE1-P1-S1-16s_S115,Wet,Mesic,0.954733333,WetMesic
5898,AR1-P4-S1-16s_S106,NE1-P2-S1-16s_S116,Wet,Mesic,0.933066667,WetMesic
5899,AR1-P4-S1-16s_S106,NE1-P3-S1-16s_S117,Wet,Mesic,0.956466667,WetMesic
5900,AR1-P4-S1-16s_S106,NE1-P4-S1-16s_S118,Wet,Mesic,0.9584,WetMesic
5901,AR1-P4-S1-16s_S106,NE1-P5-S1-16s_S119,Wet,Mesic,0.953,WetMesic
5902,AR1-P4-S1-16s_S106,NE1-P6-S1-16s_S120,Wet,Mesic,0.969933333,WetMesic
5903,AR1-P5-S1-16s_S107,IA1-P1-S1-16s_S1,Wet,Mesic,0.9804,WetMesic
5904,AR1-P5-S1-16s_S107,IA1-P2-S1-16s_S2,Wet,Mesic,0.988466667,WetMesic
5905,AR1-P5-S1-16s_S107,IA1-P3-S1-16s_S3,Wet,Mesic,0.987666667,WetMesic
5906,AR1-P5-S1-16s_S107,IA1-P4-S1-16s_S4,Wet,Mesic,0.981266667,WetMesic
5907,AR1-P5-S1-16s_S107,IA1-P5-S1-16s_S5,Wet,Mesic,0.969466667,WetMesic
5908,AR1-P5-S1-16s_S107,IA1-P6-S1-16s_S6,Wet,Mesic,0.9756,WetMesic
5909,AR1-P5-S1-16s_S107,KS1-P1-S1-16s_S109,Wet,Mesic,0.980866667,WetMesic
5910,AR1-P5-S1-16s_S107,KS1-P4-S1-16s_S112,Wet,Mesic,0.966266667,WetMesic
5911,AR1-P5-S1-16s_S107,KS1-P5-S1-16s_S113,Wet,Mesic,0.9852,WetMesic
5912,AR1-P5-S1-16s_S107,KS1-P6-S1-16s_S114,Wet,Mesic,0.979333333,WetMesic
5913,AR1-P5-S1-16s_S107,NE1-P1-S1-16s_S115,Wet,Mesic,0.9638,WetMesic
5914,AR1-P5-S1-16s_S107,NE1-P2-S1-16s_S116,Wet,Mesic,0.976266667,WetMesic
5915,AR1-P5-S1-16s_S107,NE1-P3-S1-16s_S117,Wet,Mesic,0.9788,WetMesic
5916,AR1-P5-S1-16s_S107,NE1-P4-S1-16s_S118,Wet,Mesic,0.98,WetMesic
5917,AR1-P5-S1-16s_S107,NE1-P5-S1-16s_S119,Wet,Mesic,0.969466667,WetMesic
5918,AR1-P5-S1-16s_S107,NE1-P6-S1-16s_S120,Wet,Mesic,0.982866667,WetMesic
5919,IL1-P1-S1-16s_S78,IA1-P1-S1-16s_S1,Wet,Mesic,0.9574,WetMesic
5920,IL1-P1-S1-16s_S78,IA1-P2-S1-16s_S2,Wet,Mesic,0.924533333,WetMesic
5921,IL1-P1-S1-16s_S78,IA1-P3-S1-16s_S3,Wet,Mesic,0.9342,WetMesic
5922,IL1-P1-S1-16s_S78,IA1-P4-S1-16s_S4,Wet,Mesic,0.932266667,WetMesic
5923,IL1-P1-S1-16s_S78,IA1-P5-S1-16s_S5,Wet,Mesic,0.9392,WetMesic
5924,IL1-P1-S1-16s_S78,IA1-P6-S1-16s_S6,Wet,Mesic,0.9324,WetMesic
5925,IL1-P1-S1-16s_S78,KS1-P1-S1-16s_S109,Wet,Mesic,0.9614,WetMesic
5926,IL1-P1-S1-16s_S78,KS1-P4-S1-16s_S112,Wet,Mesic,0.9376,WetMesic
5927,IL1-P1-S1-16s_S78,KS1-P5-S1-16s_S113,Wet,Mesic,0.941333333,WetMesic
5928,IL1-P1-S1-16s_S78,KS1-P6-S1-16s_S114,Wet,Mesic,0.9318,WetMesic
5929,IL1-P1-S1-16s_S78,NE1-P1-S1-16s_S115,Wet,Mesic,0.9438,WetMesic
5930,IL1-P1-S1-16s_S78,NE1-P2-S1-16s_S116,Wet,Mesic,0.959733333,WetMesic
5931,IL1-P1-S1-16s_S78,NE1-P3-S1-16s_S117,Wet,Mesic,0.920266667,WetMesic
5932,IL1-P1-S1-16s_S78,NE1-P4-S1-16s_S118,Wet,Mesic,0.933533333,WetMesic
5933,IL1-P1-S1-16s_S78,NE1-P5-S1-16s_S119,Wet,Mesic,0.930533333,WetMesic
5934,IL1-P1-S1-16s_S78,NE1-P6-S1-16s_S120,Wet,Mesic,0.953533333,WetMesic
5935,IL1-P2-S1-16s_S79,IA1-P1-S1-16s_S1,Wet,Mesic,0.950133333,WetMesic
5936,IL1-P2-S1-16s_S79,IA1-P2-S1-16s_S2,Wet,Mesic,0.9102,WetMesic
5937,IL1-P2-S1-16s_S79,IA1-P3-S1-16s_S3,Wet,Mesic,0.924666667,WetMesic
5938,IL1-P2-S1-16s_S79,IA1-P4-S1-16s_S4,Wet,Mesic,0.917066667,WetMesic
5939,IL1-P2-S1-16s_S79,IA1-P5-S1-16s_S5,Wet,Mesic,0.9302,WetMesic
5940,IL1-P2-S1-16s_S79,IA1-P6-S1-16s_S6,Wet,Mesic,0.931466667,WetMesic
5941,IL1-P2-S1-16s_S79,KS1-P1-S1-16s_S109,Wet,Mesic,0.928133333,WetMesic
5942,IL1-P2-S1-16s_S79,KS1-P4-S1-16s_S112,Wet,Mesic,0.9092,WetMesic
5943,IL1-P2-S1-16s_S79,KS1-P5-S1-16s_S113,Wet,Mesic,0.9228,WetMesic
5944,IL1-P2-S1-16s_S79,KS1-P6-S1-16s_S114,Wet,Mesic,0.924666667,WetMesic
5945,IL1-P2-S1-16s_S79,NE1-P1-S1-16s_S115,Wet,Mesic,0.924933333,WetMesic
5946,IL1-P2-S1-16s_S79,NE1-P2-S1-16s_S116,Wet,Mesic,0.930933333,WetMesic
5947,IL1-P2-S1-16s_S79,NE1-P3-S1-16s_S117,Wet,Mesic,0.908,WetMesic
5948,IL1-P2-S1-16s_S79,NE1-P4-S1-16s_S118,Wet,Mesic,0.926266667,WetMesic
5949,IL1-P2-S1-16s_S79,NE1-P5-S1-16s_S119,Wet,Mesic,0.915333333,WetMesic
5950,IL1-P2-S1-16s_S79,NE1-P6-S1-16s_S120,Wet,Mesic,0.9486,WetMesic
5951,IL1-P3-S1-16s_S80,IA1-P1-S1-16s_S1,Wet,Mesic,0.932666667,WetMesic
5952,IL1-P3-S1-16s_S80,IA1-P2-S1-16s_S2,Wet,Mesic,0.924,WetMesic
5953,IL1-P3-S1-16s_S80,IA1-P3-S1-16s_S3,Wet,Mesic,0.909533333,WetMesic
5954,IL1-P3-S1-16s_S80,IA1-P4-S1-16s_S4,Wet,Mesic,0.93,WetMesic
5955,IL1-P3-S1-16s_S80,IA1-P5-S1-16s_S5,Wet,Mesic,0.931533333,WetMesic
5956,IL1-P3-S1-16s_S80,IA1-P6-S1-16s_S6,Wet,Mesic,0.924333333,WetMesic
5957,IL1-P3-S1-16s_S80,KS1-P1-S1-16s_S109,Wet,Mesic,0.9418,WetMesic
5958,IL1-P3-S1-16s_S80,KS1-P4-S1-16s_S112,Wet,Mesic,0.9218,WetMesic
5959,IL1-P3-S1-16s_S80,KS1-P5-S1-16s_S113,Wet,Mesic,0.932333333,WetMesic
5960,IL1-P3-S1-16s_S80,KS1-P6-S1-16s_S114,Wet,Mesic,0.9158,WetMesic
5961,IL1-P3-S1-16s_S80,NE1-P1-S1-16s_S115,Wet,Mesic,0.918466667,WetMesic
5962,IL1-P3-S1-16s_S80,NE1-P2-S1-16s_S116,Wet,Mesic,0.945266667,WetMesic
5963,IL1-P3-S1-16s_S80,NE1-P3-S1-16s_S117,Wet,Mesic,0.923666667,WetMesic
5964,IL1-P3-S1-16s_S80,NE1-P4-S1-16s_S118,Wet,Mesic,0.914133333,WetMesic
5965,IL1-P3-S1-16s_S80,NE1-P5-S1-16s_S119,Wet,Mesic,0.913266667,WetMesic
5966,IL1-P3-S1-16s_S80,NE1-P6-S1-16s_S120,Wet,Mesic,0.949533333,WetMesic
5967,IL1-P4-S1-16s_S81,IA1-P1-S1-16s_S1,Wet,Mesic,0.945066667,WetMesic
5968,IL1-P4-S1-16s_S81,IA1-P2-S1-16s_S2,Wet,Mesic,0.926066667,WetMesic
5969,IL1-P4-S1-16s_S81,IA1-P3-S1-16s_S3,Wet,Mesic,0.913866667,WetMesic
5970,IL1-P4-S1-16s_S81,IA1-P4-S1-16s_S4,Wet,Mesic,0.923066667,WetMesic
5971,IL1-P4-S1-16s_S81,IA1-P5-S1-16s_S5,Wet,Mesic,0.931533333,WetMesic
5972,IL1-P4-S1-16s_S81,IA1-P6-S1-16s_S6,Wet,Mesic,0.938533333,WetMesic
5973,IL1-P4-S1-16s_S81,KS1-P1-S1-16s_S109,Wet,Mesic,0.935866667,WetMesic
5974,IL1-P4-S1-16s_S81,KS1-P4-S1-16s_S112,Wet,Mesic,0.906,WetMesic
5975,IL1-P4-S1-16s_S81,KS1-P5-S1-16s_S113,Wet,Mesic,0.920533333,WetMesic
5976,IL1-P4-S1-16s_S81,KS1-P6-S1-16s_S114,Wet,Mesic,0.915066667,WetMesic
5977,IL1-P4-S1-16s_S81,NE1-P1-S1-16s_S115,Wet,Mesic,0.921933333,WetMesic
5978,IL1-P4-S1-16s_S81,NE1-P2-S1-16s_S116,Wet,Mesic,0.9244,WetMesic
5979,IL1-P4-S1-16s_S81,NE1-P3-S1-16s_S117,Wet,Mesic,0.9134,WetMesic
5980,IL1-P4-S1-16s_S81,NE1-P4-S1-16s_S118,Wet,Mesic,0.897466667,WetMesic
5981,IL1-P4-S1-16s_S81,NE1-P5-S1-16s_S119,Wet,Mesic,0.894466667,WetMesic
5982,IL1-P4-S1-16s_S81,NE1-P6-S1-16s_S120,Wet,Mesic,0.937133333,WetMesic
5983,IL1-P5-S1-16s_S82,IA1-P1-S1-16s_S1,Wet,Mesic,0.954466667,WetMesic
5984,IL1-P5-S1-16s_S82,IA1-P2-S1-16s_S2,Wet,Mesic,0.940866667,WetMesic
5985,IL1-P5-S1-16s_S82,IA1-P3-S1-16s_S3,Wet,Mesic,0.942133333,WetMesic
5986,IL1-P5-S1-16s_S82,IA1-P4-S1-16s_S4,Wet,Mesic,0.933066667,WetMesic
5987,IL1-P5-S1-16s_S82,IA1-P5-S1-16s_S5,Wet,Mesic,0.953733333,WetMesic
5988,IL1-P5-S1-16s_S82,IA1-P6-S1-16s_S6,Wet,Mesic,0.960933333,WetMesic
5989,IL1-P5-S1-16s_S82,KS1-P1-S1-16s_S109,Wet,Mesic,0.968333333,WetMesic
5990,IL1-P5-S1-16s_S82,KS1-P4-S1-16s_S112,Wet,Mesic,0.9404,WetMesic
5991,IL1-P5-S1-16s_S82,KS1-P5-S1-16s_S113,Wet,Mesic,0.9458,WetMesic
5992,IL1-P5-S1-16s_S82,KS1-P6-S1-16s_S114,Wet,Mesic,0.9428,WetMesic
5993,IL1-P5-S1-16s_S82,NE1-P1-S1-16s_S115,Wet,Mesic,0.925866667,WetMesic
5994,IL1-P5-S1-16s_S82,NE1-P2-S1-16s_S116,Wet,Mesic,0.9468,WetMesic
5995,IL1-P5-S1-16s_S82,NE1-P3-S1-16s_S117,Wet,Mesic,0.937266667,WetMesic
5996,IL1-P5-S1-16s_S82,NE1-P4-S1-16s_S118,Wet,Mesic,0.950333333,WetMesic
5997,IL1-P5-S1-16s_S82,NE1-P5-S1-16s_S119,Wet,Mesic,0.946266667,WetMesic
5998,IL1-P5-S1-16s_S82,NE1-P6-S1-16s_S120,Wet,Mesic,0.9622,WetMesic
5999,IL1-P6-S1-16s_S83,IA1-P1-S1-16s_S1,Wet,Mesic,0.941133333,WetMesic
6000,IL1-P6-S1-16s_S83,IA1-P2-S1-16s_S2,Wet,Mesic,0.9318,WetMesic
6001,IL1-P6-S1-16s_S83,IA1-P3-S1-16s_S3,Wet,Mesic,0.946933333,WetMesic
6002,IL1-P6-S1-16s_S83,IA1-P4-S1-16s_S4,Wet,Mesic,0.935066667,WetMesic
6003,IL1-P6-S1-16s_S83,IA1-P5-S1-16s_S5,Wet,Mesic,0.9524,WetMesic
6004,IL1-P6-S1-16s_S83,IA1-P6-S1-16s_S6,Wet,Mesic,0.947933333,WetMesic
6005,IL1-P6-S1-16s_S83,KS1-P1-S1-16s_S109,Wet,Mesic,0.9406,WetMesic
6006,IL1-P6-S1-16s_S83,KS1-P4-S1-16s_S112,Wet,Mesic,0.9398,WetMesic
6007,IL1-P6-S1-16s_S83,KS1-P5-S1-16s_S113,Wet,Mesic,0.9356,WetMesic
6008,IL1-P6-S1-16s_S83,KS1-P6-S1-16s_S114,Wet,Mesic,0.940533333,WetMesic
6009,IL1-P6-S1-16s_S83,NE1-P1-S1-16s_S115,Wet,Mesic,0.933533333,WetMesic
6010,IL1-P6-S1-16s_S83,NE1-P2-S1-16s_S116,Wet,Mesic,0.934066667,WetMesic
6011,IL1-P6-S1-16s_S83,NE1-P3-S1-16s_S117,Wet,Mesic,0.9418,WetMesic
6012,IL1-P6-S1-16s_S83,NE1-P4-S1-16s_S118,Wet,Mesic,0.937333333,WetMesic
6013,IL1-P6-S1-16s_S83,NE1-P5-S1-16s_S119,Wet,Mesic,0.930333333,WetMesic
6014,IL1-P6-S1-16s_S83,NE1-P6-S1-16s_S120,Wet,Mesic,0.956733333,WetMesic
6015,IN1-P1-S1-16s_S19,IA1-P1-S1-16s_S1,Wet,Mesic,0.961666667,WetMesic
6016,IN1-P1-S1-16s_S19,IA1-P2-S1-16s_S2,Wet,Mesic,0.975266667,WetMesic
6017,IN1-P1-S1-16s_S19,IA1-P3-S1-16s_S3,Wet,Mesic,0.969933333,WetMesic
6018,IN1-P1-S1-16s_S19,IA1-P4-S1-16s_S4,Wet,Mesic,0.978933333,WetMesic
6019,IN1-P1-S1-16s_S19,IA1-P5-S1-16s_S5,Wet,Mesic,0.971333333,WetMesic
6020,IN1-P1-S1-16s_S19,IA1-P6-S1-16s_S6,Wet,Mesic,0.977666667,WetMesic
6021,IN1-P1-S1-16s_S19,KS1-P1-S1-16s_S109,Wet,Mesic,0.984,WetMesic
6022,IN1-P1-S1-16s_S19,KS1-P4-S1-16s_S112,Wet,Mesic,0.980066667,WetMesic
6023,IN1-P1-S1-16s_S19,KS1-P5-S1-16s_S113,Wet,Mesic,0.9852,WetMesic
6024,IN1-P1-S1-16s_S19,KS1-P6-S1-16s_S114,Wet,Mesic,0.974933333,WetMesic
6025,IN1-P1-S1-16s_S19,NE1-P1-S1-16s_S115,Wet,Mesic,0.971266667,WetMesic
6026,IN1-P1-S1-16s_S19,NE1-P2-S1-16s_S116,Wet,Mesic,0.983,WetMesic
6027,IN1-P1-S1-16s_S19,NE1-P3-S1-16s_S117,Wet,Mesic,0.975533333,WetMesic
6028,IN1-P1-S1-16s_S19,NE1-P4-S1-16s_S118,Wet,Mesic,0.971066667,WetMesic
6029,IN1-P1-S1-16s_S19,NE1-P5-S1-16s_S119,Wet,Mesic,0.982533333,WetMesic
6030,IN1-P1-S1-16s_S19,NE1-P6-S1-16s_S120,Wet,Mesic,0.986866667,WetMesic
6031,IN1-P2-S1-16s_S20,IA1-P1-S1-16s_S1,Wet,Mesic,0.9222,WetMesic
6032,IN1-P2-S1-16s_S20,IA1-P2-S1-16s_S2,Wet,Mesic,0.9138,WetMesic
6033,IN1-P2-S1-16s_S20,IA1-P3-S1-16s_S3,Wet,Mesic,0.908666667,WetMesic
6034,IN1-P2-S1-16s_S20,IA1-P4-S1-16s_S4,Wet,Mesic,0.9032,WetMesic
6035,IN1-P2-S1-16s_S20,IA1-P5-S1-16s_S5,Wet,Mesic,0.919733333,WetMesic
6036,IN1-P2-S1-16s_S20,IA1-P6-S1-16s_S6,Wet,Mesic,0.929333333,WetMesic
6037,IN1-P2-S1-16s_S20,KS1-P1-S1-16s_S109,Wet,Mesic,0.953933333,WetMesic
6038,IN1-P2-S1-16s_S20,KS1-P4-S1-16s_S112,Wet,Mesic,0.9434,WetMesic
6039,IN1-P2-S1-16s_S20,KS1-P5-S1-16s_S113,Wet,Mesic,0.935,WetMesic
6040,IN1-P2-S1-16s_S20,KS1-P6-S1-16s_S114,Wet,Mesic,0.936533333,WetMesic
6041,IN1-P2-S1-16s_S20,NE1-P1-S1-16s_S115,Wet,Mesic,0.9316,WetMesic
6042,IN1-P2-S1-16s_S20,NE1-P2-S1-16s_S116,Wet,Mesic,0.9272,WetMesic
6043,IN1-P2-S1-16s_S20,NE1-P3-S1-16s_S117,Wet,Mesic,0.939066667,WetMesic
6044,IN1-P2-S1-16s_S20,NE1-P4-S1-16s_S118,Wet,Mesic,0.929,WetMesic
6045,IN1-P2-S1-16s_S20,NE1-P5-S1-16s_S119,Wet,Mesic,0.930066667,WetMesic
6046,IN1-P2-S1-16s_S20,NE1-P6-S1-16s_S120,Wet,Mesic,0.948866667,WetMesic
6047,IN1-P3-S1-16s_S21,IA1-P1-S1-16s_S1,Wet,Mesic,0.9266,WetMesic
6048,IN1-P3-S1-16s_S21,IA1-P2-S1-16s_S2,Wet,Mesic,0.937266667,WetMesic
6049,IN1-P3-S1-16s_S21,IA1-P3-S1-16s_S3,Wet,Mesic,0.9316,WetMesic
6050,IN1-P3-S1-16s_S21,IA1-P4-S1-16s_S4,Wet,Mesic,0.933933333,WetMesic
6051,IN1-P3-S1-16s_S21,IA1-P5-S1-16s_S5,Wet,Mesic,0.928866667,WetMesic
6052,IN1-P3-S1-16s_S21,IA1-P6-S1-16s_S6,Wet,Mesic,0.939066667,WetMesic
6053,IN1-P3-S1-16s_S21,KS1-P1-S1-16s_S109,Wet,Mesic,0.967466667,WetMesic
6054,IN1-P3-S1-16s_S21,KS1-P4-S1-16s_S112,Wet,Mesic,0.9364,WetMesic
6055,IN1-P3-S1-16s_S21,KS1-P5-S1-16s_S113,Wet,Mesic,0.9392,WetMesic
6056,IN1-P3-S1-16s_S21,KS1-P6-S1-16s_S114,Wet,Mesic,0.947,WetMesic
6057,IN1-P3-S1-16s_S21,NE1-P1-S1-16s_S115,Wet,Mesic,0.934866667,WetMesic
6058,IN1-P3-S1-16s_S21,NE1-P2-S1-16s_S116,Wet,Mesic,0.9442,WetMesic
6059,IN1-P3-S1-16s_S21,NE1-P3-S1-16s_S117,Wet,Mesic,0.924533333,WetMesic
6060,IN1-P3-S1-16s_S21,NE1-P4-S1-16s_S118,Wet,Mesic,0.935133333,WetMesic
6061,IN1-P3-S1-16s_S21,NE1-P5-S1-16s_S119,Wet,Mesic,0.9404,WetMesic
6062,IN1-P3-S1-16s_S21,NE1-P6-S1-16s_S120,Wet,Mesic,0.961066667,WetMesic
6063,IN1-P4-S1-16s_S22,IA1-P1-S1-16s_S1,Wet,Mesic,0.923066667,WetMesic
6064,IN1-P4-S1-16s_S22,IA1-P2-S1-16s_S2,Wet,Mesic,0.902,WetMesic
6065,IN1-P4-S1-16s_S22,IA1-P3-S1-16s_S3,Wet,Mesic,0.905266667,WetMesic
6066,IN1-P4-S1-16s_S22,IA1-P4-S1-16s_S4,Wet,Mesic,0.910933333,WetMesic
6067,IN1-P4-S1-16s_S22,IA1-P5-S1-16s_S5,Wet,Mesic,0.919333333,WetMesic
6068,IN1-P4-S1-16s_S22,IA1-P6-S1-16s_S6,Wet,Mesic,0.917066667,WetMesic
6069,IN1-P4-S1-16s_S22,KS1-P1-S1-16s_S109,Wet,Mesic,0.951,WetMesic
6070,IN1-P4-S1-16s_S22,KS1-P4-S1-16s_S112,Wet,Mesic,0.9292,WetMesic
6071,IN1-P4-S1-16s_S22,KS1-P5-S1-16s_S113,Wet,Mesic,0.933533333,WetMesic
6072,IN1-P4-S1-16s_S22,KS1-P6-S1-16s_S114,Wet,Mesic,0.9404,WetMesic
6073,IN1-P4-S1-16s_S22,NE1-P1-S1-16s_S115,Wet,Mesic,0.935466667,WetMesic
6074,IN1-P4-S1-16s_S22,NE1-P2-S1-16s_S116,Wet,Mesic,0.945533333,WetMesic
6075,IN1-P4-S1-16s_S22,NE1-P3-S1-16s_S117,Wet,Mesic,0.927466667,WetMesic
6076,IN1-P4-S1-16s_S22,NE1-P4-S1-16s_S118,Wet,Mesic,0.933466667,WetMesic
6077,IN1-P4-S1-16s_S22,NE1-P5-S1-16s_S119,Wet,Mesic,0.946466667,WetMesic
6078,IN1-P4-S1-16s_S22,NE1-P6-S1-16s_S120,Wet,Mesic,0.9492,WetMesic
6079,IN1-P5-S1-16s_S23,IA1-P1-S1-16s_S1,Wet,Mesic,0.930533333,WetMesic
6080,IN1-P5-S1-16s_S23,IA1-P2-S1-16s_S2,Wet,Mesic,0.902133333,WetMesic
6081,IN1-P5-S1-16s_S23,IA1-P3-S1-16s_S3,Wet,Mesic,0.913866667,WetMesic
6082,IN1-P5-S1-16s_S23,IA1-P4-S1-16s_S4,Wet,Mesic,0.9138,WetMesic
6083,IN1-P5-S1-16s_S23,IA1-P5-S1-16s_S5,Wet,Mesic,0.909666667,WetMesic
6084,IN1-P5-S1-16s_S23,IA1-P6-S1-16s_S6,Wet,Mesic,0.927533333,WetMesic
6085,IN1-P5-S1-16s_S23,KS1-P1-S1-16s_S109,Wet,Mesic,0.955666667,WetMesic
6086,IN1-P5-S1-16s_S23,KS1-P4-S1-16s_S112,Wet,Mesic,0.948266667,WetMesic
6087,IN1-P5-S1-16s_S23,KS1-P5-S1-16s_S113,Wet,Mesic,0.939266667,WetMesic
6088,IN1-P5-S1-16s_S23,KS1-P6-S1-16s_S114,Wet,Mesic,0.946133333,WetMesic
6089,IN1-P5-S1-16s_S23,NE1-P1-S1-16s_S115,Wet,Mesic,0.932,WetMesic
6090,IN1-P5-S1-16s_S23,NE1-P2-S1-16s_S116,Wet,Mesic,0.945466667,WetMesic
6091,IN1-P5-S1-16s_S23,NE1-P3-S1-16s_S117,Wet,Mesic,0.921066667,WetMesic
6092,IN1-P5-S1-16s_S23,NE1-P4-S1-16s_S118,Wet,Mesic,0.941533333,WetMesic
6093,IN1-P5-S1-16s_S23,NE1-P5-S1-16s_S119,Wet,Mesic,0.9462,WetMesic
6094,IN1-P5-S1-16s_S23,NE1-P6-S1-16s_S120,Wet,Mesic,0.946933333,WetMesic
6095,IN1-P6-S1-16s_S24,IA1-P1-S1-16s_S1,Wet,Mesic,0.955333333,WetMesic
6096,IN1-P6-S1-16s_S24,IA1-P2-S1-16s_S2,Wet,Mesic,0.942733333,WetMesic
6097,IN1-P6-S1-16s_S24,IA1-P3-S1-16s_S3,Wet,Mesic,0.943266667,WetMesic
6098,IN1-P6-S1-16s_S24,IA1-P4-S1-16s_S4,Wet,Mesic,0.933266667,WetMesic
6099,IN1-P6-S1-16s_S24,IA1-P5-S1-16s_S5,Wet,Mesic,0.951666667,WetMesic
6100,IN1-P6-S1-16s_S24,IA1-P6-S1-16s_S6,Wet,Mesic,0.9594,WetMesic
6101,IN1-P6-S1-16s_S24,KS1-P1-S1-16s_S109,Wet,Mesic,0.946133333,WetMesic
6102,IN1-P6-S1-16s_S24,KS1-P4-S1-16s_S112,Wet,Mesic,0.954533333,WetMesic
6103,IN1-P6-S1-16s_S24,KS1-P5-S1-16s_S113,Wet,Mesic,0.9586,WetMesic
6104,IN1-P6-S1-16s_S24,KS1-P6-S1-16s_S114,Wet,Mesic,0.961733333,WetMesic
6105,IN1-P6-S1-16s_S24,NE1-P1-S1-16s_S115,Wet,Mesic,0.9522,WetMesic
6106,IN1-P6-S1-16s_S24,NE1-P2-S1-16s_S116,Wet,Mesic,0.951133333,WetMesic
6107,IN1-P6-S1-16s_S24,NE1-P3-S1-16s_S117,Wet,Mesic,0.933266667,WetMesic
6108,IN1-P6-S1-16s_S24,NE1-P4-S1-16s_S118,Wet,Mesic,0.955533333,WetMesic
6109,IN1-P6-S1-16s_S24,NE1-P5-S1-16s_S119,Wet,Mesic,0.954266667,WetMesic
6110,IN1-P6-S1-16s_S24,NE1-P6-S1-16s_S120,Wet,Mesic,0.970066667,WetMesic
6111,LA1-P1-S1-16s_S54,IA1-P1-S1-16s_S1,Wet,Mesic,0.967666667,WetMesic
6112,LA1-P1-S1-16s_S54,IA1-P2-S1-16s_S2,Wet,Mesic,0.9472,WetMesic
