,SubjectID1,SubjectID2,Group1,Group2,Distance,Group3,Type
3614,MT1-P3-S1-16s_S141,WI1-P2-S1-16s_S14,Dry,Wet,0.974866667,DryWet,Soil
3615,MT1-P3-S1-16s_S141,WI1-P3-S1-16s_S15,Dry,Wet,0.967,DryWet,Soil
3616,MT1-P3-S1-16s_S141,WI1-P4-S2-16s_S16,Dry,Wet,0.977333333,DryWet,Soil
3617,MT1-P3-S1-16s_S141,WI1-P5-S1-16s_S17,Dry,Wet,0.9698,DryWet,Soil
3618,MT1-P3-S1-16s_S141,WI1-P6-S1-16s_S18,Dry,Wet,0.971733333,DryWet,Soil
3679,MT1-P4-S1-16s_S142,WI1-P1-S1-16s_S13,Dry,Wet,0.976333333,DryWet,Soil
3680,MT1-P4-S1-16s_S142,WI1-P2-S1-16s_S14,Dry,Wet,0.963133333,DryWet,Soil
3681,MT1-P4-S1-16s_S142,WI1-P3-S1-16s_S15,Dry,Wet,0.9694,DryWet,Soil
3682,MT1-P4-S1-16s_S142,WI1-P4-S2-16s_S16,Dry,Wet,0.9508,DryWet,Soil
3683,MT1-P4-S1-16s_S142,WI1-P5-S1-16s_S17,Dry,Wet,0.965933333,DryWet,Soil
3684,MT1-P4-S1-16s_S142,WI1-P6-S1-16s_S18,Dry,Wet,0.949466667,DryWet,Soil
3745,MT1-P5-S1-16s_S143,WI1-P1-S1-16s_S13,Dry,Wet,0.981066667,DryWet,Soil
3746,MT1-P5-S1-16s_S143,WI1-P2-S1-16s_S14,Dry,Wet,0.965533333,DryWet,Soil
3747,MT1-P5-S1-16s_S143,WI1-P3-S1-16s_S15,Dry,Wet,0.972466667,DryWet,Soil
3748,MT1-P5-S1-16s_S143,WI1-P4-S2-16s_S16,Dry,Wet,0.967466667,DryWet,Soil
3749,MT1-P5-S1-16s_S143,WI1-P5-S1-16s_S17,Dry,Wet,0.975933333,DryWet,Soil
3750,MT1-P5-S1-16s_S143,WI1-P6-S1-16s_S18,Dry,Wet,0.970266667,DryWet,Soil
3811,MT1-P6-S1-16s_S144,WI1-P1-S1-16s_S13,Dry,Wet,0.986666667,DryWet,Soil
3812,MT1-P6-S1-16s_S144,WI1-P2-S1-16s_S14,Dry,Wet,0.958066667,DryWet,Soil
3813,MT1-P6-S1-16s_S144,WI1-P3-S1-16s_S15,Dry,Wet,0.9802,DryWet,Soil
3814,MT1-P6-S1-16s_S144,WI1-P4-S2-16s_S16,Dry,Wet,0.960666667,DryWet,Soil
3815,MT1-P6-S1-16s_S144,WI1-P5-S1-16s_S17,Dry,Wet,0.9724,DryWet,Soil
3816,MT1-P6-S1-16s_S144,WI1-P6-S1-16s_S18,Dry,Wet,0.961266667,DryWet,Soil
5461,SD1-P1-S1-16s_S121,WI1-P1-S1-16s_S13,Dry,Wet,0.9826,DryWet,Soil
5462,SD1-P1-S1-16s_S121,WI1-P2-S1-16s_S14,Dry,Wet,0.987866667,DryWet,Soil
5463,SD1-P1-S1-16s_S121,WI1-P3-S1-16s_S15,Dry,Wet,0.969866667,DryWet,Soil
5464,SD1-P1-S1-16s_S121,WI1-P4-S2-16s_S16,Dry,Wet,0.967533333,DryWet,Soil
5465,SD1-P1-S1-16s_S121,WI1-P5-S1-16s_S17,Dry,Wet,0.969066667,DryWet,Soil
5466,SD1-P1-S1-16s_S121,WI1-P6-S1-16s_S18,Dry,Wet,0.963933333,DryWet,Soil
5527,SD1-P2-S1-16s_S122,WI1-P1-S1-16s_S13,Dry,Wet,0.9832,DryWet,Soil
5528,SD1-P2-S1-16s_S122,WI1-P2-S1-16s_S14,Dry,Wet,0.981466667,DryWet,Soil
5529,SD1-P2-S1-16s_S122,WI1-P3-S1-16s_S15,Dry,Wet,0.980333333,DryWet,Soil
5530,SD1-P2-S1-16s_S122,WI1-P4-S2-16s_S16,Dry,Wet,0.969,DryWet,Soil
5531,SD1-P2-S1-16s_S122,WI1-P5-S1-16s_S17,Dry,Wet,0.967333333,DryWet,Soil
5532,SD1-P2-S1-16s_S122,WI1-P6-S1-16s_S18,Dry,Wet,0.967533333,DryWet,Soil
5593,SD1-P5-S1-16s_S125,WI1-P1-S1-16s_S13,Dry,Wet,0.983466667,DryWet,Soil
5594,SD1-P5-S1-16s_S125,WI1-P2-S1-16s_S14,Dry,Wet,0.983666667,DryWet,Soil
5595,SD1-P5-S1-16s_S125,WI1-P3-S1-16s_S15,Dry,Wet,0.9756,DryWet,Soil
5596,SD1-P5-S1-16s_S125,WI1-P4-S2-16s_S16,Dry,Wet,0.964133333,DryWet,Soil
5597,SD1-P5-S1-16s_S125,WI1-P5-S1-16s_S17,Dry,Wet,0.9706,DryWet,Soil
5598,SD1-P5-S1-16s_S125,WI1-P6-S1-16s_S18,Dry,Wet,0.9684,DryWet,Soil
2390,CO1-P1-S1-16s_S42,MI1-P1-S1-16s_S7,Dry,Wet,0.979133333,DryWet,Soil
2391,CO1-P1-S1-16s_S42,MI1-P2-S1-16s_S8,Dry,Wet,0.981066667,DryWet,Soil
2392,CO1-P1-S1-16s_S42,MI1-P3-S1-16s_S9,Dry,Wet,0.979466667,DryWet,Soil
2393,CO1-P1-S1-16s_S42,MI1-P4-S1-16s_S10,Dry,Wet,0.981133333,DryWet,Soil
2394,CO1-P1-S1-16s_S42,MI1-P5-S2-16s_S11,Dry,Wet,0.988533333,DryWet,Soil
2395,CO1-P1-S1-16s_S42,MI1-P6-S2-16s_S12,Dry,Wet,0.989066667,DryWet,Soil
2456,CO1-P2-S1-16s_S43,MI1-P1-S1-16s_S7,Dry,Wet,0.991066667,DryWet,Soil
2457,CO1-P2-S1-16s_S43,MI1-P2-S1-16s_S8,Dry,Wet,0.996,DryWet,Soil
2458,CO1-P2-S1-16s_S43,MI1-P3-S1-16s_S9,Dry,Wet,0.9844,DryWet,Soil
2459,CO1-P2-S1-16s_S43,MI1-P4-S1-16s_S10,Dry,Wet,0.988266667,DryWet,Soil
2460,CO1-P2-S1-16s_S43,MI1-P5-S2-16s_S11,Dry,Wet,0.993466667,DryWet,Soil
2461,CO1-P2-S1-16s_S43,MI1-P6-S2-16s_S12,Dry,Wet,0.993666667,DryWet,Soil
2522,CO1-P3-S1-16s_S44,MI1-P1-S1-16s_S7,Dry,Wet,0.9952,DryWet,Soil
2523,CO1-P3-S1-16s_S44,MI1-P2-S1-16s_S8,Dry,Wet,0.996266667,DryWet,Soil
2524,CO1-P3-S1-16s_S44,MI1-P3-S1-16s_S9,Dry,Wet,0.995933333,DryWet,Soil
2525,CO1-P3-S1-16s_S44,MI1-P4-S1-16s_S10,Dry,Wet,0.9894,DryWet,Soil
2526,CO1-P3-S1-16s_S44,MI1-P5-S2-16s_S11,Dry,Wet,0.992933333,DryWet,Soil
2527,CO1-P3-S1-16s_S44,MI1-P6-S2-16s_S12,Dry,Wet,0.992866667,DryWet,Soil
2588,CO1-P4-S1-16s_S45,MI1-P1-S1-16s_S7,Dry,Wet,0.986266667,DryWet,Soil
2589,CO1-P4-S1-16s_S45,MI1-P2-S1-16s_S8,Dry,Wet,0.988,DryWet,Soil
2590,CO1-P4-S1-16s_S45,MI1-P3-S1-16s_S9,Dry,Wet,0.991,DryWet,Soil
2591,CO1-P4-S1-16s_S45,MI1-P4-S1-16s_S10,Dry,Wet,0.9818,DryWet,Soil
2592,CO1-P4-S1-16s_S45,MI1-P5-S2-16s_S11,Dry,Wet,0.992533333,DryWet,Soil
2593,CO1-P4-S1-16s_S45,MI1-P6-S2-16s_S12,Dry,Wet,0.978933333,DryWet,Soil
2654,CO1-P5-S1-16s_S46,MI1-P1-S1-16s_S7,Dry,Wet,0.9856,DryWet,Soil
2655,CO1-P5-S1-16s_S46,MI1-P2-S1-16s_S8,Dry,Wet,0.99,DryWet,Soil
2656,CO1-P5-S1-16s_S46,MI1-P3-S1-16s_S9,Dry,Wet,0.992533333,DryWet,Soil
2657,CO1-P5-S1-16s_S46,MI1-P4-S1-16s_S10,Dry,Wet,0.980933333,DryWet,Soil
2658,CO1-P5-S1-16s_S46,MI1-P5-S2-16s_S11,Dry,Wet,0.983866667,DryWet,Soil
2659,CO1-P5-S1-16s_S46,MI1-P6-S2-16s_S12,Dry,Wet,0.993733333,DryWet,Soil
2720,CO1-P6-S1-16s_S47,MI1-P1-S1-16s_S7,Dry,Wet,0.9932,DryWet,Soil
2721,CO1-P6-S1-16s_S47,MI1-P2-S1-16s_S8,Dry,Wet,0.9934,DryWet,Soil
2722,CO1-P6-S1-16s_S47,MI1-P3-S1-16s_S9,Dry,Wet,0.989333333,DryWet,Soil
2723,CO1-P6-S1-16s_S47,MI1-P4-S1-16s_S10,Dry,Wet,0.987733333,DryWet,Soil
2724,CO1-P6-S1-16s_S47,MI1-P5-S2-16s_S11,Dry,Wet,0.992866667,DryWet,Soil
2725,CO1-P6-S1-16s_S47,MI1-P6-S2-16s_S12,Dry,Wet,0.9922,DryWet,Soil
3857,ND1-P1-S1-16s_S145,NC1-P1-S1-16s_S66,Dry,Wet,0.981666667,DryWet,Soil
3858,ND1-P1-S1-16s_S145,NC1-P2-S1-16s_S67,Dry,Wet,0.992,DryWet,Soil
3859,ND1-P1-S1-16s_S145,NC1-P3-S1-16s_S68,Dry,Wet,0.9926,DryWet,Soil
3860,ND1-P1-S1-16s_S145,NC1-P4-S1-16s_S69,Dry,Wet,0.980533333,DryWet,Soil
3861,ND1-P1-S1-16s_S145,NC1-P5-S1-16s_S70,Dry,Wet,0.979466667,DryWet,Soil
3862,ND1-P1-S1-16s_S145,NC1-P6-S1-16s_S71,Dry,Wet,0.9786,DryWet,Soil
3923,ND1-P2-S1-16s_S146,NC1-P1-S1-16s_S66,Dry,Wet,0.981266667,DryWet,Soil
3924,ND1-P2-S1-16s_S146,NC1-P2-S1-16s_S67,Dry,Wet,0.984266667,DryWet,Soil
3925,ND1-P2-S1-16s_S146,NC1-P3-S1-16s_S68,Dry,Wet,0.989266667,DryWet,Soil
3926,ND1-P2-S1-16s_S146,NC1-P4-S1-16s_S69,Dry,Wet,0.962866667,DryWet,Soil
3927,ND1-P2-S1-16s_S146,NC1-P5-S1-16s_S70,Dry,Wet,0.983,DryWet,Soil
3928,ND1-P2-S1-16s_S146,NC1-P6-S1-16s_S71,Dry,Wet,0.983133333,DryWet,Soil
3989,ND1-P3-S1-16s_S147,NC1-P1-S1-16s_S66,Dry,Wet,0.9906,DryWet,Soil
3990,ND1-P3-S1-16s_S147,NC1-P2-S1-16s_S67,Dry,Wet,0.997733333,DryWet,Soil
3991,ND1-P3-S1-16s_S147,NC1-P3-S1-16s_S68,Dry,Wet,0.995666667,DryWet,Soil
3992,ND1-P3-S1-16s_S147,NC1-P4-S1-16s_S69,Dry,Wet,0.988733333,DryWet,Soil
3993,ND1-P3-S1-16s_S147,NC1-P5-S1-16s_S70,Dry,Wet,0.996733333,DryWet,Soil
3994,ND1-P3-S1-16s_S147,NC1-P6-S1-16s_S71,Dry,Wet,0.984466667,DryWet,Soil
4055,ND1-P4-S1-16s_S148,NC1-P1-S1-16s_S66,Dry,Wet,0.986466667,DryWet,Soil
4056,ND1-P4-S1-16s_S148,NC1-P2-S1-16s_S67,Dry,Wet,0.985533333,DryWet,Soil
4057,ND1-P4-S1-16s_S148,NC1-P3-S1-16s_S68,Dry,Wet,0.9892,DryWet,Soil
4058,ND1-P4-S1-16s_S148,NC1-P4-S1-16s_S69,Dry,Wet,0.9708,DryWet,Soil
4059,ND1-P4-S1-16s_S148,NC1-P5-S1-16s_S70,Dry,Wet,0.9842,DryWet,Soil
4060,ND1-P4-S1-16s_S148,NC1-P6-S1-16s_S71,Dry,Wet,0.992466667,DryWet,Soil
4121,ND1-P5-S1-16s_S149,NC1-P1-S1-16s_S66,Dry,Wet,0.9932,DryWet,Soil
4122,ND1-P5-S1-16s_S149,NC1-P2-S1-16s_S67,Dry,Wet,0.993466667,DryWet,Soil
4123,ND1-P5-S1-16s_S149,NC1-P3-S1-16s_S68,Dry,Wet,0.998466667,DryWet,Soil
4124,ND1-P5-S1-16s_S149,NC1-P4-S1-16s_S69,Dry,Wet,0.989066667,DryWet,Soil
4125,ND1-P5-S1-16s_S149,NC1-P5-S1-16s_S70,Dry,Wet,0.992266667,DryWet,Soil
4126,ND1-P5-S1-16s_S149,NC1-P6-S1-16s_S71,Dry,Wet,0.9942,DryWet,Soil
4187,ND1-P6-S1-16s_S150,NC1-P1-S1-16s_S66,Dry,Wet,0.988866667,DryWet,Soil
4188,ND1-P6-S1-16s_S150,NC1-P2-S1-16s_S67,Dry,Wet,0.995333333,DryWet,Soil
4189,ND1-P6-S1-16s_S150,NC1-P3-S1-16s_S68,Dry,Wet,0.9918,DryWet,Soil
4190,ND1-P6-S1-16s_S150,NC1-P4-S1-16s_S69,Dry,Wet,0.974533333,DryWet,Soil
4191,ND1-P6-S1-16s_S150,NC1-P5-S1-16s_S70,Dry,Wet,0.982666667,DryWet,Soil
4192,ND1-P6-S1-16s_S150,NC1-P6-S1-16s_S71,Dry,Wet,0.978866667,DryWet,Soil
1751,MT1-P1-S1-16s_S139,NE1-P1-S1-16s_S115,Dry,Mesic,0.957866667,DryMesic,Soil
1752,MT1-P1-S1-16s_S139,NE1-P2-S1-16s_S116,Dry,Mesic,0.9722,DryMesic,Soil
1753,MT1-P1-S1-16s_S139,NE1-P3-S1-16s_S117,Dry,Mesic,0.965933333,DryMesic,Soil
1754,MT1-P1-S1-16s_S139,NE1-P4-S1-16s_S118,Dry,Mesic,0.9754,DryMesic,Soil
1755,MT1-P1-S1-16s_S139,NE1-P5-S1-16s_S119,Dry,Mesic,0.967466667,DryMesic,Soil
1756,MT1-P1-S1-16s_S139,NE1-P6-S1-16s_S120,Dry,Mesic,0.968533333,DryMesic,Soil
1767,MT1-P2-S1-16s_S140,NE1-P1-S1-16s_S115,Dry,Mesic,0.9402,DryMesic,Soil
1768,MT1-P2-S1-16s_S140,NE1-P2-S1-16s_S116,Dry,Mesic,0.943933333,DryMesic,Soil
1769,MT1-P2-S1-16s_S140,NE1-P3-S1-16s_S117,Dry,Mesic,0.969133333,DryMesic,Soil
1770,MT1-P2-S1-16s_S140,NE1-P4-S1-16s_S118,Dry,Mesic,0.966533333,DryMesic,Soil
1771,MT1-P2-S1-16s_S140,NE1-P5-S1-16s_S119,Dry,Mesic,0.969466667,DryMesic,Soil
1772,MT1-P2-S1-16s_S140,NE1-P6-S1-16s_S120,Dry,Mesic,0.955,DryMesic,Soil
1783,MT1-P3-S1-16s_S141,NE1-P1-S1-16s_S115,Dry,Mesic,0.9508,DryMesic,Soil
1784,MT1-P3-S1-16s_S141,NE1-P2-S1-16s_S116,Dry,Mesic,0.976333333,DryMesic,Soil
1785,MT1-P3-S1-16s_S141,NE1-P3-S1-16s_S117,Dry,Mesic,0.969866667,DryMesic,Soil
1786,MT1-P3-S1-16s_S141,NE1-P4-S1-16s_S118,Dry,Mesic,0.9676,DryMesic,Soil
1787,MT1-P3-S1-16s_S141,NE1-P5-S1-16s_S119,Dry,Mesic,0.964533333,DryMesic,Soil
1788,MT1-P3-S1-16s_S141,NE1-P6-S1-16s_S120,Dry,Mesic,0.966733333,DryMesic,Soil
1799,MT1-P4-S1-16s_S142,NE1-P1-S1-16s_S115,Dry,Mesic,0.9572,DryMesic,Soil
1800,MT1-P4-S1-16s_S142,NE1-P2-S1-16s_S116,Dry,Mesic,0.962266667,DryMesic,Soil
1801,MT1-P4-S1-16s_S142,NE1-P3-S1-16s_S117,Dry,Mesic,0.9616,DryMesic,Soil
1802,MT1-P4-S1-16s_S142,NE1-P4-S1-16s_S118,Dry,Mesic,0.9646,DryMesic,Soil
1803,MT1-P4-S1-16s_S142,NE1-P5-S1-16s_S119,Dry,Mesic,0.971066667,DryMesic,Soil
1804,MT1-P4-S1-16s_S142,NE1-P6-S1-16s_S120,Dry,Mesic,0.979933333,DryMesic,Soil
1815,MT1-P5-S1-16s_S143,NE1-P1-S1-16s_S115,Dry,Mesic,0.938666667,DryMesic,Soil
1816,MT1-P5-S1-16s_S143,NE1-P2-S1-16s_S116,Dry,Mesic,0.961333333,DryMesic,Soil
1817,MT1-P5-S1-16s_S143,NE1-P3-S1-16s_S117,Dry,Mesic,0.9454,DryMesic,Soil
1818,MT1-P5-S1-16s_S143,NE1-P4-S1-16s_S118,Dry,Mesic,0.951333333,DryMesic,Soil
1819,MT1-P5-S1-16s_S143,NE1-P5-S1-16s_S119,Dry,Mesic,0.952933333,DryMesic,Soil
1820,MT1-P5-S1-16s_S143,NE1-P6-S1-16s_S120,Dry,Mesic,0.962733333,DryMesic,Soil
1831,MT1-P6-S1-16s_S144,NE1-P1-S1-16s_S115,Dry,Mesic,0.943466667,DryMesic,Soil
1832,MT1-P6-S1-16s_S144,NE1-P2-S1-16s_S116,Dry,Mesic,0.962733333,DryMesic,Soil
1833,MT1-P6-S1-16s_S144,NE1-P3-S1-16s_S117,Dry,Mesic,0.958733333,DryMesic,Soil
1834,MT1-P6-S1-16s_S144,NE1-P4-S1-16s_S118,Dry,Mesic,0.965466667,DryMesic,Soil
1835,MT1-P6-S1-16s_S144,NE1-P5-S1-16s_S119,Dry,Mesic,0.9676,DryMesic,Soil
1836,MT1-P6-S1-16s_S144,NE1-P6-S1-16s_S120,Dry,Mesic,0.970066667,DryMesic,Soil
2231,SD1-P1-S1-16s_S121,NE1-P1-S1-16s_S115,Dry,Mesic,0.947933333,DryMesic,Soil
2232,SD1-P1-S1-16s_S121,NE1-P2-S1-16s_S116,Dry,Mesic,0.9516,DryMesic,Soil
2233,SD1-P1-S1-16s_S121,NE1-P3-S1-16s_S117,Dry,Mesic,0.9556,DryMesic,Soil
2234,SD1-P1-S1-16s_S121,NE1-P4-S1-16s_S118,Dry,Mesic,0.959666667,DryMesic,Soil
2235,SD1-P1-S1-16s_S121,NE1-P5-S1-16s_S119,Dry,Mesic,0.932133333,DryMesic,Soil
2236,SD1-P1-S1-16s_S121,NE1-P6-S1-16s_S120,Dry,Mesic,0.954733333,DryMesic,Soil
2247,SD1-P2-S1-16s_S122,NE1-P1-S1-16s_S115,Dry,Mesic,0.940333333,DryMesic,Soil
2248,SD1-P2-S1-16s_S122,NE1-P2-S1-16s_S116,Dry,Mesic,0.9604,DryMesic,Soil
2249,SD1-P2-S1-16s_S122,NE1-P3-S1-16s_S117,Dry,Mesic,0.952266667,DryMesic,Soil
2250,SD1-P2-S1-16s_S122,NE1-P4-S1-16s_S118,Dry,Mesic,0.963333333,DryMesic,Soil
2251,SD1-P2-S1-16s_S122,NE1-P5-S1-16s_S119,Dry,Mesic,0.931333333,DryMesic,Soil
2252,SD1-P2-S1-16s_S122,NE1-P6-S1-16s_S120,Dry,Mesic,0.961066667,DryMesic,Soil
2263,SD1-P5-S1-16s_S125,NE1-P1-S1-16s_S115,Dry,Mesic,0.9446,DryMesic,Soil
2264,SD1-P5-S1-16s_S125,NE1-P2-S1-16s_S116,Dry,Mesic,0.934266667,DryMesic,Soil
2265,SD1-P5-S1-16s_S125,NE1-P3-S1-16s_S117,Dry,Mesic,0.937933333,DryMesic,Soil
2266,SD1-P5-S1-16s_S125,NE1-P4-S1-16s_S118,Dry,Mesic,0.9256,DryMesic,Soil
2267,SD1-P5-S1-16s_S125,NE1-P5-S1-16s_S119,Dry,Mesic,0.912666667,DryMesic,Soil
2268,SD1-P5-S1-16s_S125,NE1-P6-S1-16s_S120,Dry,Mesic,0.924866667,DryMesic,Soil
3436,MT1-P1-S1-16s_S139,IN1-P1-S1-16s_S19,Dry,Wet,0.985,DryWet,Soil
3437,MT1-P1-S1-16s_S139,IN1-P2-S1-16s_S20,Dry,Wet,0.983933333,DryWet,Soil
3438,MT1-P1-S1-16s_S139,IN1-P3-S1-16s_S21,Dry,Wet,0.9844,DryWet,Soil
3439,MT1-P1-S1-16s_S139,IN1-P4-S1-16s_S22,Dry,Wet,0.9856,DryWet,Soil
3440,MT1-P1-S1-16s_S139,IN1-P5-S1-16s_S23,Dry,Wet,0.987266667,DryWet,Soil
3441,MT1-P1-S1-16s_S139,IN1-P6-S1-16s_S24,Dry,Wet,0.9828,DryWet,Soil
3502,MT1-P2-S1-16s_S140,IN1-P1-S1-16s_S19,Dry,Wet,0.981066667,DryWet,Soil
3503,MT1-P2-S1-16s_S140,IN1-P2-S1-16s_S20,Dry,Wet,0.959466667,DryWet,Soil
3504,MT1-P2-S1-16s_S140,IN1-P3-S1-16s_S21,Dry,Wet,0.974333333,DryWet,Soil
3505,MT1-P2-S1-16s_S140,IN1-P4-S1-16s_S22,Dry,Wet,0.964466667,DryWet,Soil
3506,MT1-P2-S1-16s_S140,IN1-P5-S1-16s_S23,Dry,Wet,0.969533333,DryWet,Soil
3507,MT1-P2-S1-16s_S140,IN1-P6-S1-16s_S24,Dry,Wet,0.971466667,DryWet,Soil
3568,MT1-P3-S1-16s_S141,IN1-P1-S1-16s_S19,Dry,Wet,0.984533333,DryWet,Soil
3569,MT1-P3-S1-16s_S141,IN1-P2-S1-16s_S20,Dry,Wet,0.980466667,DryWet,Soil
3570,MT1-P3-S1-16s_S141,IN1-P3-S1-16s_S21,Dry,Wet,0.983333333,DryWet,Soil
3571,MT1-P3-S1-16s_S141,IN1-P4-S1-16s_S22,Dry,Wet,0.985,DryWet,Soil
3572,MT1-P3-S1-16s_S141,IN1-P5-S1-16s_S23,Dry,Wet,0.987933333,DryWet,Soil
3573,MT1-P3-S1-16s_S141,IN1-P6-S1-16s_S24,Dry,Wet,0.982466667,DryWet,Soil
3634,MT1-P4-S1-16s_S142,IN1-P1-S1-16s_S19,Dry,Wet,0.9766,DryWet,Soil
3635,MT1-P4-S1-16s_S142,IN1-P2-S1-16s_S20,Dry,Wet,0.967533333,DryWet,Soil
3636,MT1-P4-S1-16s_S142,IN1-P3-S1-16s_S21,Dry,Wet,0.9864,DryWet,Soil
3637,MT1-P4-S1-16s_S142,IN1-P4-S1-16s_S22,Dry,Wet,0.971266667,DryWet,Soil
3638,MT1-P4-S1-16s_S142,IN1-P5-S1-16s_S23,Dry,Wet,0.977,DryWet,Soil
3639,MT1-P4-S1-16s_S142,IN1-P6-S1-16s_S24,Dry,Wet,0.9622,DryWet,Soil
3700,MT1-P5-S1-16s_S143,IN1-P1-S1-16s_S19,Dry,Wet,0.983466667,DryWet,Soil
3701,MT1-P5-S1-16s_S143,IN1-P2-S1-16s_S20,Dry,Wet,0.9748,DryWet,Soil
3702,MT1-P5-S1-16s_S143,IN1-P3-S1-16s_S21,Dry,Wet,0.977666667,DryWet,Soil
3703,MT1-P5-S1-16s_S143,IN1-P4-S1-16s_S22,Dry,Wet,0.974733333,DryWet,Soil
3704,MT1-P5-S1-16s_S143,IN1-P5-S1-16s_S23,Dry,Wet,0.9804,DryWet,Soil
3705,MT1-P5-S1-16s_S143,IN1-P6-S1-16s_S24,Dry,Wet,0.969,DryWet,Soil
3766,MT1-P6-S1-16s_S144,IN1-P1-S1-16s_S19,Dry,Wet,0.975133333,DryWet,Soil
3767,MT1-P6-S1-16s_S144,IN1-P2-S1-16s_S20,Dry,Wet,0.983666667,DryWet,Soil
3768,MT1-P6-S1-16s_S144,IN1-P3-S1-16s_S21,Dry,Wet,0.9826,DryWet,Soil
3769,MT1-P6-S1-16s_S144,IN1-P4-S1-16s_S22,Dry,Wet,0.972333333,DryWet,Soil
3770,MT1-P6-S1-16s_S144,IN1-P5-S1-16s_S23,Dry,Wet,0.979333333,DryWet,Soil
3771,MT1-P6-S1-16s_S144,IN1-P6-S1-16s_S24,Dry,Wet,0.970266667,DryWet,Soil
5416,SD1-P1-S1-16s_S121,IN1-P1-S1-16s_S19,Dry,Wet,0.979866667,DryWet,Soil
5417,SD1-P1-S1-16s_S121,IN1-P2-S1-16s_S20,Dry,Wet,0.9828,DryWet,Soil
5418,SD1-P1-S1-16s_S121,IN1-P3-S1-16s_S21,Dry,Wet,0.976466667,DryWet,Soil
5419,SD1-P1-S1-16s_S121,IN1-P4-S1-16s_S22,Dry,Wet,0.959466667,DryWet,Soil
5420,SD1-P1-S1-16s_S121,IN1-P5-S1-16s_S23,Dry,Wet,0.977933333,DryWet,Soil
5421,SD1-P1-S1-16s_S121,IN1-P6-S1-16s_S24,Dry,Wet,0.983133333,DryWet,Soil
5482,SD1-P2-S1-16s_S122,IN1-P1-S1-16s_S19,Dry,Wet,0.988,DryWet,Soil
5483,SD1-P2-S1-16s_S122,IN1-P2-S1-16s_S20,Dry,Wet,0.975933333,DryWet,Soil
5484,SD1-P2-S1-16s_S122,IN1-P3-S1-16s_S21,Dry,Wet,0.981,DryWet,Soil
5485,SD1-P2-S1-16s_S122,IN1-P4-S1-16s_S22,Dry,Wet,0.971666667,DryWet,Soil
5486,SD1-P2-S1-16s_S122,IN1-P5-S1-16s_S23,Dry,Wet,0.9736,DryWet,Soil
5487,SD1-P2-S1-16s_S122,IN1-P6-S1-16s_S24,Dry,Wet,0.982,DryWet,Soil
5548,SD1-P5-S1-16s_S125,IN1-P1-S1-16s_S19,Dry,Wet,0.985133333,DryWet,Soil
5549,SD1-P5-S1-16s_S125,IN1-P2-S1-16s_S20,Dry,Wet,0.976866667,DryWet,Soil
5550,SD1-P5-S1-16s_S125,IN1-P3-S1-16s_S21,Dry,Wet,0.969133333,DryWet,Soil
5551,SD1-P5-S1-16s_S125,IN1-P4-S1-16s_S22,Dry,Wet,0.9722,DryWet,Soil
5552,SD1-P5-S1-16s_S125,IN1-P5-S1-16s_S23,Dry,Wet,0.968733333,DryWet,Soil
5553,SD1-P5-S1-16s_S125,IN1-P6-S1-16s_S24,Dry,Wet,0.9782,DryWet,Soil
686,NE1-P1-S1-16s_S115,MT1-P1-S1-16s_S139,Mesic,Dry,0.957866667,MesicDry,Soil
687,NE1-P1-S1-16s_S115,MT1-P2-S1-16s_S140,Mesic,Dry,0.9402,MesicDry,Soil
688,NE1-P1-S1-16s_S115,MT1-P3-S1-16s_S141,Mesic,Dry,0.9508,MesicDry,Soil
689,NE1-P1-S1-16s_S115,MT1-P4-S1-16s_S142,Mesic,Dry,0.9572,MesicDry,Soil
690,NE1-P1-S1-16s_S115,MT1-P5-S1-16s_S143,Mesic,Dry,0.938666667,MesicDry,Soil
691,NE1-P1-S1-16s_S115,MT1-P6-S1-16s_S144,Mesic,Dry,0.943466667,MesicDry,Soil
716,NE1-P1-S1-16s_S115,SD1-P1-S1-16s_S121,Mesic,Dry,0.947933333,MesicDry,Soil
717,NE1-P1-S1-16s_S115,SD1-P2-S1-16s_S122,Mesic,Dry,0.940333333,MesicDry,Soil
718,NE1-P1-S1-16s_S115,SD1-P5-S1-16s_S125,Mesic,Dry,0.9446,MesicDry,Soil
741,NE1-P2-S1-16s_S116,MT1-P1-S1-16s_S139,Mesic,Dry,0.9722,MesicDry,Soil
742,NE1-P2-S1-16s_S116,MT1-P2-S1-16s_S140,Mesic,Dry,0.943933333,MesicDry,Soil
743,NE1-P2-S1-16s_S116,MT1-P3-S1-16s_S141,Mesic,Dry,0.976333333,MesicDry,Soil
744,NE1-P2-S1-16s_S116,MT1-P4-S1-16s_S142,Mesic,Dry,0.962266667,MesicDry,Soil
745,NE1-P2-S1-16s_S116,MT1-P5-S1-16s_S143,Mesic,Dry,0.961333333,MesicDry,Soil
746,NE1-P2-S1-16s_S116,MT1-P6-S1-16s_S144,Mesic,Dry,0.962733333,MesicDry,Soil
771,NE1-P2-S1-16s_S116,SD1-P1-S1-16s_S121,Mesic,Dry,0.9516,MesicDry,Soil
772,NE1-P2-S1-16s_S116,SD1-P2-S1-16s_S122,Mesic,Dry,0.9604,MesicDry,Soil
773,NE1-P2-S1-16s_S116,SD1-P5-S1-16s_S125,Mesic,Dry,0.934266667,MesicDry,Soil
796,NE1-P3-S1-16s_S117,MT1-P1-S1-16s_S139,Mesic,Dry,0.965933333,MesicDry,Soil
