SubjectID1,SubjectID2,Group1,Group2,Distance,Group3,PR_Difference,PR_ABS
AL1-P2-S1-16s_S26,CO1-P4-S1-16s_S45,AL1,CO1,0.977466667,AL1CO1,9.98,9.98
AL1-P2-S1-16s_S26,CO1-P5-S1-16s_S46,AL1,CO1,0.988,AL1CO1,9.98,9.98
AL1-P2-S1-16s_S26,CO1-P6-S1-16s_S47,AL1,CO1,0.991666667,AL1CO1,9.98,9.98
AL1-P2-S1-16s_S26,IA1-P1-S1-16s_S1,AL1,IA1,0.9574,AL1IA1,3.9,3.9
AL1-P2-S1-16s_S26,IA1-P2-S1-16s_S2,AL1,IA1,0.948,AL1IA1,3.9,3.9
AL1-P2-S1-16s_S26,IA1-P3-S1-16s_S3,AL1,IA1,0.9562,AL1IA1,3.9,3.9
AL1-P2-S1-16s_S26,IA1-P4-S1-16s_S4,AL1,IA1,0.955133333,AL1IA1,3.9,3.9
AL1-P2-S1-16s_S26,IA1-P5-S1-16s_S5,AL1,IA1,0.955933333,AL1IA1,3.9,3.9
AL1-P2-S1-16s_S26,IA1-P6-S1-16s_S6,AL1,IA1,0.9634,AL1IA1,3.9,3.9
AL1-P2-S1-16s_S26,IL1-P1-S1-16s_S78,AL1,IL1,0.943666667,AL1IL1,3.1,3.1
AL1-P2-S1-16s_S26,IL1-P2-S1-16s_S79,AL1,IL1,0.948266667,AL1IL1,3.1,3.1
AL1-P2-S1-16s_S26,IL1-P3-S1-16s_S80,AL1,IL1,0.932666667,AL1IL1,3.1,3.1
AL1-P2-S1-16s_S26,IL1-P4-S1-16s_S81,AL1,IL1,0.929333333,AL1IL1,3.1,3.1
AL1-P2-S1-16s_S26,IL1-P5-S1-16s_S82,AL1,IL1,0.9542,AL1IL1,3.1,3.1
AL1-P2-S1-16s_S26,IL1-P6-S1-16s_S83,AL1,IL1,0.955866667,AL1IL1,3.1,3.1
AL1-P2-S1-16s_S26,IN1-P1-S1-16s_S19,AL1,IN1,0.978866667,AL1IN1,5,5
AL1-P2-S1-16s_S26,IN1-P2-S1-16s_S20,AL1,IN1,0.935666667,AL1IN1,5,5
AL1-P2-S1-16s_S26,IN1-P3-S1-16s_S21,AL1,IN1,0.9626,AL1IN1,5,5
AL1-P2-S1-16s_S26,IN1-P4-S1-16s_S22,AL1,IN1,0.930933333,AL1IN1,5,5
AL1-P2-S1-16s_S26,IN1-P5-S1-16s_S23,AL1,IN1,0.929066667,AL1IN1,5,5
AL1-P2-S1-16s_S26,IN1-P6-S1-16s_S24,AL1,IN1,0.9406,AL1IN1,5,5
AL1-P2-S1-16s_S26,KS1-P1-S1-16s_S109,AL1,KS1,0.940066667,AL1KS1,3.7,3.7
AL1-P2-S1-16s_S26,KS1-P4-S1-16s_S112,AL1,KS1,0.9592,AL1KS1,3.7,3.7
AL1-P2-S1-16s_S26,KS1-P5-S1-16s_S113,AL1,KS1,0.9648,AL1KS1,3.7,3.7
AL1-P2-S1-16s_S26,KS1-P6-S1-16s_S114,AL1,KS1,0.958666667,AL1KS1,3.7,3.7
AL1-P2-S1-16s_S26,KS2-P2-S1-16s_S128,AL1,KS2,0.977866667,AL1KS2,7.29,7.29
AL1-P2-S1-16s_S26,KS2-P3-S1-16s_S129,AL1,KS2,0.991,AL1KS2,7.29,7.29
AL1-P2-S1-16s_S26,KS2-P4-S1-16s_S130,AL1,KS2,0.988666667,AL1KS2,7.29,7.29
AL1-P2-S1-16s_S26,KS2-P5-S1-16s_S131,AL1,KS2,0.9868,AL1KS2,7.29,7.29
AL1-P2-S1-16s_S26,LA1-P1-S1-16s_S54,AL1,LA1,0.938466667,AL1LA1,-0.2,0.2
AL1-P2-S1-16s_S26,LA1-P2-S1-16s_S55,AL1,LA1,0.917533333,AL1LA1,-0.2,0.2
AL1-P2-S1-16s_S26,LA1-P3-S1-16s_S56,AL1,LA1,0.949866667,AL1LA1,-0.2,0.2
AL1-P2-S1-16s_S26,LA1-P5-S2-16s_S58,AL1,LA1,0.950333333,AL1LA1,-0.2,0.2
AL1-P2-S1-16s_S26,MI1-P1-S1-16s_S7,AL1,MI1,0.962666667,AL1MI1,5.4,5.4
AL1-P2-S1-16s_S26,MI1-P2-S1-16s_S8,AL1,MI1,0.9746,AL1MI1,5.4,5.4
AL1-P2-S1-16s_S26,MI1-P3-S1-16s_S9,AL1,MI1,0.9442,AL1MI1,5.4,5.4
AL1-P2-S1-16s_S26,MI1-P4-S1-16s_S10,AL1,MI1,0.979466667,AL1MI1,5.4,5.4
AL1-P2-S1-16s_S26,MI1-P5-S2-16s_S11,AL1,MI1,0.955666667,AL1MI1,5.4,5.4
AL1-P2-S1-16s_S26,MI1-P6-S2-16s_S12,AL1,MI1,0.993,AL1MI1,5.4,5.4
AL1-P2-S1-16s_S26,MN1-P1-S1-16s_S151,AL1,MN1,0.993933333,AL1MN1,6.79,6.79
AL1-P2-S1-16s_S26,MN1-P2-S1-16s_S152,AL1,MN1,0.988266667,AL1MN1,6.79,6.79
AL1-P2-S1-16s_S26,MN1-P3-S1-16s_S153,AL1,MN1,0.992933333,AL1MN1,6.79,6.79
AL1-P2-S1-16s_S26,MN1-P4-S1-16s_S154,AL1,MN1,0.9866,AL1MN1,6.79,6.79
AL1-P2-S1-16s_S26,MN1-P5-S1-16s_S155,AL1,MN1,0.991,AL1MN1,6.79,6.79
AL1-P2-S1-16s_S26,MN1-P6-S1-16s_S156,AL1,MN1,0.989933333,AL1MN1,6.79,6.79
AL1-P2-S1-16s_S26,MO1-P1-S1-16s_S90,AL1,MO1,0.959133333,AL1MO1,3.7,3.7
AL1-P2-S1-16s_S26,MO1-P2-S1-16s_S91,AL1,MO1,0.949066667,AL1MO1,3.7,3.7
AL1-P2-S1-16s_S26,MO1-P3-S1-16s_S93,AL1,MO1,0.943066667,AL1MO1,3.7,3.7
AL1-P2-S1-16s_S26,MO1-P4-S1-16s_S94,AL1,MO1,0.963,AL1MO1,3.7,3.7
AL1-P2-S1-16s_S26,MO1-P5-S1-16s_S95,AL1,MO1,0.923666667,AL1MO1,3.7,3.7
AL1-P2-S1-16s_S26,MO1-P6-S1-16s_S96,AL1,MO1,0.932133333,AL1MO1,3.7,3.7
AL1-P2-S1-16s_S26,MS1-P4-S1-16s_S33,AL1,MS1,0.913,AL1MS1,-0.8,0.8
AL1-P2-S1-16s_S26,MS1-P5-S1-16s_S34,AL1,MS1,0.9616,AL1MS1,-0.8,0.8
AL1-P2-S1-16s_S26,MS1-P6-S1-16s_S35,AL1,MS1,0.9474,AL1MS1,-0.8,0.8
AL1-P2-S1-16s_S26,MT1-P1-S1-16s_S139,AL1,MT1,0.980933333,AL1MT1,9.42,9.42
AL1-P2-S1-16s_S26,MT1-P2-S1-16s_S140,AL1,MT1,0.970066667,AL1MT1,9.42,9.42
AL1-P2-S1-16s_S26,MT1-P3-S1-16s_S141,AL1,MT1,0.9742,AL1MT1,9.42,9.42
AL1-P2-S1-16s_S26,MT1-P4-S1-16s_S142,AL1,MT1,0.973933333,AL1MT1,9.42,9.42
AL1-P2-S1-16s_S26,MT1-P5-S1-16s_S143,AL1,MT1,0.975,AL1MT1,9.42,9.42
AL1-P2-S1-16s_S26,MT1-P6-S1-16s_S144,AL1,MT1,0.983133333,AL1MT1,9.42,9.42
AL1-P2-S1-16s_S26,NC1-P1-S1-16s_S66,AL1,NC1,0.953666667,AL1NC1,3.2,3.2
AL1-P2-S1-16s_S26,NC1-P2-S1-16s_S67,AL1,NC1,0.952733333,AL1NC1,3.2,3.2
AL1-P2-S1-16s_S26,NC1-P3-S1-16s_S68,AL1,NC1,0.9554,AL1NC1,3.2,3.2
AL1-P2-S1-16s_S26,NC1-P4-S1-16s_S69,AL1,NC1,0.971133333,AL1NC1,3.2,3.2
AL1-P2-S1-16s_S26,NC1-P5-S1-16s_S70,AL1,NC1,0.951533333,AL1NC1,3.2,3.2
AL1-P2-S1-16s_S26,NC1-P6-S1-16s_S71,AL1,NC1,0.945,AL1NC1,3.2,3.2
AL1-P2-S1-16s_S26,ND1-P1-S1-16s_S145,AL1,ND1,0.9866,AL1ND1,7.77,7.77
AL1-P2-S1-16s_S26,ND1-P2-S1-16s_S146,AL1,ND1,0.9924,AL1ND1,7.77,7.77
AL1-P2-S1-16s_S26,ND1-P3-S1-16s_S147,AL1,ND1,0.989133333,AL1ND1,7.77,7.77
AL1-P2-S1-16s_S26,ND1-P4-S1-16s_S148,AL1,ND1,0.985866667,AL1ND1,7.77,7.77
AL1-P2-S1-16s_S26,ND1-P5-S1-16s_S149,AL1,ND1,0.9938,AL1ND1,7.77,7.77
AL1-P2-S1-16s_S26,ND1-P6-S1-16s_S150,AL1,ND1,0.989133333,AL1ND1,7.77,7.77
AL1-P2-S1-16s_S26,NE1-P1-S1-16s_S115,AL1,NE1,0.950933333,AL1NE1,5,5
AL1-P2-S1-16s_S26,NE1-P2-S1-16s_S116,AL1,NE1,0.961866667,AL1NE1,5,5
AL1-P2-S1-16s_S26,NE1-P3-S1-16s_S117,AL1,NE1,0.950533333,AL1NE1,5,5
AL1-P2-S1-16s_S26,NE1-P4-S1-16s_S118,AL1,NE1,0.9596,AL1NE1,5,5
AL1-P2-S1-16s_S26,NE1-P5-S1-16s_S119,AL1,NE1,0.964266667,AL1NE1,5,5
AL1-P2-S1-16s_S26,NE1-P6-S1-16s_S120,AL1,NE1,0.966733333,AL1NE1,5,5
AL1-P2-S1-16s_S26,NE2-P1-S1-16s_S133,AL1,NE2,0.994733333,AL1NE2,6.78,6.78
AL1-P2-S1-16s_S26,NE2-P2-S1-16s_S134,AL1,NE2,0.991,AL1NE2,6.78,6.78
AL1-P2-S1-16s_S26,NE2-P3-S1-16s_S135,AL1,NE2,0.991533333,AL1NE2,6.78,6.78
AL1-P2-S1-16s_S26,NE2-P4-S1-16s_S136,AL1,NE2,0.989733333,AL1NE2,6.78,6.78
AL1-P2-S1-16s_S26,NE2-P5-S1-16s_S137,AL1,NE2,0.991,AL1NE2,6.78,6.78
AL1-P2-S1-16s_S26,NE2-P6-S1-16s_S138,AL1,NE2,0.980333333,AL1NE2,6.78,6.78
AL1-P2-S1-16s_S26,NM1-P1-S1-16s_S36,AL1,NM1,0.991333333,AL1NM1,9.8,9.8
AL1-P2-S1-16s_S26,NM1-P2-S1-16s_S37,AL1,NM1,0.9838,AL1NM1,9.8,9.8
AL1-P2-S1-16s_S26,NM1-P3-S1-16s_S38,AL1,NM1,0.991,AL1NM1,9.8,9.8
AL1-P2-S1-16s_S26,NM1-P4-S1-16s_S39,AL1,NM1,0.9906,AL1NM1,9.8,9.8
AL1-P2-S1-16s_S26,NM1-P5-S1-16s_S40,AL1,NM1,0.984466667,AL1NM1,9.8,9.8
AL1-P2-S1-16s_S26,NM1-P6-S1-16s_S41,AL1,NM1,0.996066667,AL1NM1,9.8,9.8
AL1-P2-S1-16s_S26,OK1-P1-S2-16s_S48,AL1,OK1,0.991866667,AL1OK1,6.5,6.5
AL1-P2-S1-16s_S26,OK1-P2-S2-16s_S49,AL1,OK1,0.992,AL1OK1,6.5,6.5
AL1-P2-S1-16s_S26,OK1-P3-S1-16s_S50,AL1,OK1,0.979466667,AL1OK1,6.5,6.5
AL1-P2-S1-16s_S26,OK1-P4-S1-16s_S51,AL1,OK1,0.9926,AL1OK1,6.5,6.5
AL1-P2-S1-16s_S26,OK1-P5-S1-16s_S52,AL1,OK1,0.982533333,AL1OK1,6.5,6.5
AL1-P2-S1-16s_S26,OK1-P6-S1-16s_S53,AL1,OK1,0.994533333,AL1OK1,6.5,6.5
AL1-P2-S1-16s_S26,SC1-P1-S1-16s_S97,AL1,SC1,0.9634,AL1SC1,2.4,2.4
AL1-P2-S1-16s_S26,SC1-P2-S1-16s_S98,AL1,SC1,0.9298,AL1SC1,2.4,2.4
AL1-P2-S1-16s_S26,SC1-P3-S1-16s_S99,AL1,SC1,0.956,AL1SC1,2.4,2.4
AL1-P2-S1-16s_S26,SC1-P4-S1-16s_S100,AL1,SC1,0.940133333,AL1SC1,2.4,2.4
AL1-P2-S1-16s_S26,SC1-P5-S1-16s_S101,AL1,SC1,0.937333333,AL1SC1,2.4,2.4
AL1-P2-S1-16s_S26,SC1-P6-S1-16s_S102,AL1,SC1,0.931666667,AL1SC1,2.4,2.4
AL1-P2-S1-16s_S26,SD1-P1-S1-16s_S121,AL1,SD1,0.966733333,AL1SD1,9.42,9.42
AL1-P2-S1-16s_S26,SD1-P2-S1-16s_S122,AL1,SD1,0.971066667,AL1SD1,9.42,9.42
AL1-P2-S1-16s_S26,SD1-P5-S1-16s_S125,AL1,SD1,0.968866667,AL1SD1,9.42,9.42
AL1-P2-S1-16s_S26,TX1-P5-S1-16s_S64,AL1,TX1,0.948266667,AL1TX1,1.5,1.5
AL1-P2-S1-16s_S26,TX1-P6-S1-16s_S65,AL1,TX1,0.942733333,AL1TX1,1.5,1.5
AL1-P2-S1-16s_S26,TX2-P1-S1-16s_S72,AL1,TX2,0.961266667,AL1TX2,-0.7,0.7
AL1-P2-S1-16s_S26,TX2-P2-S1-16s_S73,AL1,TX2,0.9284,AL1TX2,-0.7,0.7
AL1-P2-S1-16s_S26,TX2-P3-S1-16s_S74,AL1,TX2,0.9524,AL1TX2,-0.7,0.7
AL1-P2-S1-16s_S26,TX2-P4-S1-16s_S75,AL1,TX2,0.9472,AL1TX2,-0.7,0.7
AL1-P2-S1-16s_S26,TX2-P5-S1-16s_S76,AL1,TX2,0.952733333,AL1TX2,-0.7,0.7
AL1-P2-S1-16s_S26,TX2-P6-S2-16s_S77,AL1,TX2,0.949733333,AL1TX2,-0.7,0.7
AL1-P2-S1-16s_S26,TX3-P1-S1-16s_S84,AL1,TX3,0.985866667,AL1TX3,4,4
AL1-P2-S1-16s_S26,TX3-P2-S1-16s_S85,AL1,TX3,0.9918,AL1TX3,4,4
AL1-P2-S1-16s_S26,TX3-P3-S1-16s_S86,AL1,TX3,0.986666667,AL1TX3,4,4
AL1-P2-S1-16s_S26,TX3-P4-S1-16s_S87,AL1,TX3,0.9894,AL1TX3,4,4
AL1-P2-S1-16s_S26,TX3-P5-S1-16s_S88,AL1,TX3,0.990866667,AL1TX3,4,4
AL1-P2-S1-16s_S26,TX3-P6-S1-16s_S89,AL1,TX3,0.984733333,AL1TX3,4,4
AL1-P2-S1-16s_S26,WI1-P1-S1-16s_S13,AL1,WI1,0.957,AL1WI1,4.8,4.8
AL1-P2-S1-16s_S26,WI1-P2-S1-16s_S14,AL1,WI1,0.958466667,AL1WI1,4.8,4.8
AL1-P2-S1-16s_S26,WI1-P3-S1-16s_S15,AL1,WI1,0.952266667,AL1WI1,4.8,4.8
AL1-P2-S1-16s_S26,WI1-P4-S2-16s_S16,AL1,WI1,0.9358,AL1WI1,4.8,4.8
AL1-P2-S1-16s_S26,WI1-P5-S1-16s_S17,AL1,WI1,0.931933333,AL1WI1,4.8,4.8
AL1-P2-S1-16s_S26,WI1-P6-S1-16s_S18,AL1,WI1,0.946733333,AL1WI1,4.8,4.8
AL1-P4-S1-16s_S28,AL1-P1-S1-16s_S25,AL1,AL1,0.896733333,AL1AL1,0,0
AL1-P4-S1-16s_S28,AL1-P2-S1-16s_S26,AL1,AL1,0.8772,AL1AL1,0,0
AL1-P4-S1-16s_S28,CO1-P1-S1-16s_S42,AL1,CO1,0.9674,AL1CO1,9.98,9.98
AL1-P4-S1-16s_S28,CO1-P2-S1-16s_S43,AL1,CO1,0.9902,AL1CO1,9.98,9.98
AL1-P4-S1-16s_S28,CO1-P3-S1-16s_S44,AL1,CO1,0.994666667,AL1CO1,9.98,9.98
AL1-P4-S1-16s_S28,CO1-P4-S1-16s_S45,AL1,CO1,0.975866667,AL1CO1,9.98,9.98
AL1-P4-S1-16s_S28,CO1-P5-S1-16s_S46,AL1,CO1,0.9696,AL1CO1,9.98,9.98
AL1-P4-S1-16s_S28,CO1-P6-S1-16s_S47,AL1,CO1,0.992266667,AL1CO1,9.98,9.98
AL1-P4-S1-16s_S28,IA1-P1-S1-16s_S1,AL1,IA1,0.9556,AL1IA1,3.9,3.9
AL1-P4-S1-16s_S28,IA1-P2-S1-16s_S2,AL1,IA1,0.942533333,AL1IA1,3.9,3.9
AL1-P4-S1-16s_S28,IA1-P3-S1-16s_S3,AL1,IA1,0.945666667,AL1IA1,3.9,3.9
AL1-P4-S1-16s_S28,IA1-P4-S1-16s_S4,AL1,IA1,0.9432,AL1IA1,3.9,3.9
AL1-P4-S1-16s_S28,IA1-P5-S1-16s_S5,AL1,IA1,0.958466667,AL1IA1,3.9,3.9
AL1-P4-S1-16s_S28,IA1-P6-S1-16s_S6,AL1,IA1,0.947,AL1IA1,3.9,3.9
AL1-P4-S1-16s_S28,IL1-P1-S1-16s_S78,AL1,IL1,0.943066667,AL1IL1,3.1,3.1
AL1-P4-S1-16s_S28,IL1-P2-S1-16s_S79,AL1,IL1,0.930666667,AL1IL1,3.1,3.1
AL1-P4-S1-16s_S28,IL1-P3-S1-16s_S80,AL1,IL1,0.937,AL1IL1,3.1,3.1
AL1-P4-S1-16s_S28,IL1-P4-S1-16s_S81,AL1,IL1,0.927266667,AL1IL1,3.1,3.1
AL1-P4-S1-16s_S28,IL1-P5-S1-16s_S82,AL1,IL1,0.9322,AL1IL1,3.1,3.1
AL1-P4-S1-16s_S28,IL1-P6-S1-16s_S83,AL1,IL1,0.938133333,AL1IL1,3.1,3.1
AL1-P4-S1-16s_S28,IN1-P1-S1-16s_S19,AL1,IN1,0.978333333,AL1IN1,5,5
AL1-P4-S1-16s_S28,IN1-P2-S1-16s_S20,AL1,IN1,0.9374,AL1IN1,5,5
AL1-P4-S1-16s_S28,IN1-P3-S1-16s_S21,AL1,IN1,0.973,AL1IN1,5,5
AL1-P4-S1-16s_S28,IN1-P4-S1-16s_S22,AL1,IN1,0.951133333,AL1IN1,5,5
AL1-P4-S1-16s_S28,IN1-P5-S1-16s_S23,AL1,IN1,0.9478,AL1IN1,5,5
AL1-P4-S1-16s_S28,IN1-P6-S1-16s_S24,AL1,IN1,0.949933333,AL1IN1,5,5
AL1-P4-S1-16s_S28,KS1-P1-S1-16s_S109,AL1,KS1,0.936666667,AL1KS1,3.7,3.7
AL1-P4-S1-16s_S28,KS1-P4-S1-16s_S112,AL1,KS1,0.952266667,AL1KS1,3.7,3.7
AL1-P4-S1-16s_S28,KS1-P5-S1-16s_S113,AL1,KS1,0.941133333,AL1KS1,3.7,3.7
AL1-P4-S1-16s_S28,KS1-P6-S1-16s_S114,AL1,KS1,0.935333333,AL1KS1,3.7,3.7
AL1-P4-S1-16s_S28,KS2-P2-S1-16s_S128,AL1,KS2,0.985266667,AL1KS2,7.29,7.29
AL1-P4-S1-16s_S28,KS2-P3-S1-16s_S129,AL1,KS2,0.985266667,AL1KS2,7.29,7.29
AL1-P4-S1-16s_S28,KS2-P4-S1-16s_S130,AL1,KS2,0.990333333,AL1KS2,7.29,7.29
AL1-P4-S1-16s_S28,KS2-P5-S1-16s_S131,AL1,KS2,0.984333333,AL1KS2,7.29,7.29
AL1-P4-S1-16s_S28,LA1-P1-S1-16s_S54,AL1,LA1,0.946666667,AL1LA1,-0.2,0.2
AL1-P4-S1-16s_S28,LA1-P2-S1-16s_S55,AL1,LA1,0.938266667,AL1LA1,-0.2,0.2
AL1-P4-S1-16s_S28,LA1-P3-S1-16s_S56,AL1,LA1,0.959333333,AL1LA1,-0.2,0.2
AL1-P4-S1-16s_S28,LA1-P5-S2-16s_S58,AL1,LA1,0.943333333,AL1LA1,-0.2,0.2
AL1-P4-S1-16s_S28,MI1-P1-S1-16s_S7,AL1,MI1,0.965866667,AL1MI1,5.4,5.4
AL1-P4-S1-16s_S28,MI1-P2-S1-16s_S8,AL1,MI1,0.983533333,AL1MI1,5.4,5.4
AL1-P4-S1-16s_S28,MI1-P3-S1-16s_S9,AL1,MI1,0.951466667,AL1MI1,5.4,5.4
AL1-P4-S1-16s_S28,MI1-P4-S1-16s_S10,AL1,MI1,0.982533333,AL1MI1,5.4,5.4
AL1-P4-S1-16s_S28,MI1-P5-S2-16s_S11,AL1,MI1,0.977,AL1MI1,5.4,5.4
AL1-P4-S1-16s_S28,MI1-P6-S2-16s_S12,AL1,MI1,0.985666667,AL1MI1,5.4,5.4
AL1-P4-S1-16s_S28,MN1-P1-S1-16s_S151,AL1,MN1,0.981933333,AL1MN1,6.79,6.79
AL1-P4-S1-16s_S28,MN1-P2-S1-16s_S152,AL1,MN1,0.977266667,AL1MN1,6.79,6.79
AL1-P4-S1-16s_S28,MN1-P3-S1-16s_S153,AL1,MN1,0.9832,AL1MN1,6.79,6.79
AL1-P4-S1-16s_S28,MN1-P4-S1-16s_S154,AL1,MN1,0.987266667,AL1MN1,6.79,6.79
AL1-P4-S1-16s_S28,MN1-P5-S1-16s_S155,AL1,MN1,0.979333333,AL1MN1,6.79,6.79
AL1-P4-S1-16s_S28,MN1-P6-S1-16s_S156,AL1,MN1,0.9772,AL1MN1,6.79,6.79
AL1-P4-S1-16s_S28,MO1-P1-S1-16s_S90,AL1,MO1,0.954933333,AL1MO1,3.7,3.7
AL1-P4-S1-16s_S28,MO1-P2-S1-16s_S91,AL1,MO1,0.936133333,AL1MO1,3.7,3.7
AL1-P4-S1-16s_S28,MO1-P3-S1-16s_S93,AL1,MO1,0.946533333,AL1MO1,3.7,3.7
AL1-P4-S1-16s_S28,MO1-P4-S1-16s_S94,AL1,MO1,0.934533333,AL1MO1,3.7,3.7
AL1-P4-S1-16s_S28,MO1-P5-S1-16s_S95,AL1,MO1,0.940266667,AL1MO1,3.7,3.7
AL1-P4-S1-16s_S28,MO1-P6-S1-16s_S96,AL1,MO1,0.936666667,AL1MO1,3.7,3.7
AL1-P4-S1-16s_S28,MS1-P4-S1-16s_S33,AL1,MS1,0.931466667,AL1MS1,-0.8,0.8
AL1-P4-S1-16s_S28,MS1-P5-S1-16s_S34,AL1,MS1,0.946533333,AL1MS1,-0.8,0.8
AL1-P4-S1-16s_S28,MS1-P6-S1-16s_S35,AL1,MS1,0.935133333,AL1MS1,-0.8,0.8
AL1-P4-S1-16s_S28,MT1-P1-S1-16s_S139,AL1,MT1,0.9828,AL1MT1,9.42,9.42
AL1-P4-S1-16s_S28,MT1-P2-S1-16s_S140,AL1,MT1,0.9706,AL1MT1,9.42,9.42
AL1-P4-S1-16s_S28,MT1-P3-S1-16s_S141,AL1,MT1,0.9766,AL1MT1,9.42,9.42
AL1-P4-S1-16s_S28,MT1-P4-S1-16s_S142,AL1,MT1,0.967333333,AL1MT1,9.42,9.42
AL1-P4-S1-16s_S28,MT1-P5-S1-16s_S143,AL1,MT1,0.978133333,AL1MT1,9.42,9.42
AL1-P4-S1-16s_S28,MT1-P6-S1-16s_S144,AL1,MT1,0.974733333,AL1MT1,9.42,9.42
AL1-P4-S1-16s_S28,NC1-P1-S1-16s_S66,AL1,NC1,0.941466667,AL1NC1,3.2,3.2
AL1-P4-S1-16s_S28,NC1-P2-S1-16s_S67,AL1,NC1,0.953266667,AL1NC1,3.2,3.2
AL1-P4-S1-16s_S28,NC1-P3-S1-16s_S68,AL1,NC1,0.940133333,AL1NC1,3.2,3.2
AL1-P4-S1-16s_S28,NC1-P4-S1-16s_S69,AL1,NC1,0.9438,AL1NC1,3.2,3.2
AL1-P4-S1-16s_S28,NC1-P5-S1-16s_S70,AL1,NC1,0.946933333,AL1NC1,3.2,3.2
AL1-P4-S1-16s_S28,NC1-P6-S1-16s_S71,AL1,NC1,0.9456,AL1NC1,3.2,3.2
AL1-P4-S1-16s_S28,ND1-P1-S1-16s_S145,AL1,ND1,0.989133333,AL1ND1,7.77,7.77
AL1-P4-S1-16s_S28,ND1-P2-S1-16s_S146,AL1,ND1,0.987,AL1ND1,7.77,7.77
AL1-P4-S1-16s_S28,ND1-P3-S1-16s_S147,AL1,ND1,0.995666667,AL1ND1,7.77,7.77
AL1-P4-S1-16s_S28,ND1-P4-S1-16s_S148,AL1,ND1,0.981133333,AL1ND1,7.77,7.77
AL1-P4-S1-16s_S28,ND1-P5-S1-16s_S149,AL1,ND1,0.995333333,AL1ND1,7.77,7.77
AL1-P4-S1-16s_S28,ND1-P6-S1-16s_S150,AL1,ND1,0.9954,AL1ND1,7.77,7.77
AL1-P4-S1-16s_S28,NE1-P1-S1-16s_S115,AL1,NE1,0.952533333,AL1NE1,5,5
AL1-P4-S1-16s_S28,NE1-P2-S1-16s_S116,AL1,NE1,0.962533333,AL1NE1,5,5
AL1-P4-S1-16s_S28,NE1-P3-S1-16s_S117,AL1,NE1,0.9398,AL1NE1,5,5
AL1-P4-S1-16s_S28,NE1-P4-S1-16s_S118,AL1,NE1,0.951466667,AL1NE1,5,5
AL1-P4-S1-16s_S28,NE1-P5-S1-16s_S119,AL1,NE1,0.956266667,AL1NE1,5,5
AL1-P4-S1-16s_S28,NE1-P6-S1-16s_S120,AL1,NE1,0.965466667,AL1NE1,5,5
AL1-P4-S1-16s_S28,NE2-P1-S1-16s_S133,AL1,NE2,0.989333333,AL1NE2,6.78,6.78
AL1-P4-S1-16s_S28,NE2-P2-S1-16s_S134,AL1,NE2,0.997066667,AL1NE2,6.78,6.78
AL1-P4-S1-16s_S28,NE2-P3-S1-16s_S135,AL1,NE2,0.991666667,AL1NE2,6.78,6.78
AL1-P4-S1-16s_S28,NE2-P4-S1-16s_S136,AL1,NE2,0.989666667,AL1NE2,6.78,6.78
AL1-P4-S1-16s_S28,NE2-P5-S1-16s_S137,AL1,NE2,0.993266667,AL1NE2,6.78,6.78
AL1-P4-S1-16s_S28,NE2-P6-S1-16s_S138,AL1,NE2,0.9802,AL1NE2,6.78,6.78
AL1-P4-S1-16s_S28,NM1-P1-S1-16s_S36,AL1,NM1,0.9812,AL1NM1,9.8,9.8
AL1-P4-S1-16s_S28,NM1-P2-S1-16s_S37,AL1,NM1,0.9776,AL1NM1,9.8,9.8
AL1-P4-S1-16s_S28,NM1-P3-S1-16s_S38,AL1,NM1,0.9782,AL1NM1,9.8,9.8
AL1-P4-S1-16s_S28,NM1-P4-S1-16s_S39,AL1,NM1,0.984933333,AL1NM1,9.8,9.8
AL1-P4-S1-16s_S28,NM1-P5-S1-16s_S40,AL1,NM1,0.983866667,AL1NM1,9.8,9.8
AL1-P4-S1-16s_S28,NM1-P6-S1-16s_S41,AL1,NM1,0.974466667,AL1NM1,9.8,9.8
AL1-P4-S1-16s_S28,OK1-P1-S2-16s_S48,AL1,OK1,0.9862,AL1OK1,6.5,6.5
AL1-P4-S1-16s_S28,OK1-P2-S2-16s_S49,AL1,OK1,0.985666667,AL1OK1,6.5,6.5
AL1-P4-S1-16s_S28,OK1-P3-S1-16s_S50,AL1,OK1,0.979533333,AL1OK1,6.5,6.5
AL1-P4-S1-16s_S28,OK1-P4-S1-16s_S51,AL1,OK1,0.977866667,AL1OK1,6.5,6.5
AL1-P4-S1-16s_S28,OK1-P5-S1-16s_S52,AL1,OK1,0.987333333,AL1OK1,6.5,6.5
AL1-P4-S1-16s_S28,OK1-P6-S1-16s_S53,AL1,OK1,0.981,AL1OK1,6.5,6.5
AL1-P4-S1-16s_S28,SC1-P1-S1-16s_S97,AL1,SC1,0.963866667,AL1SC1,2.4,2.4
AL1-P4-S1-16s_S28,SC1-P2-S1-16s_S98,AL1,SC1,0.9482,AL1SC1,2.4,2.4
AL1-P4-S1-16s_S28,SC1-P3-S1-16s_S99,AL1,SC1,0.9632,AL1SC1,2.4,2.4
AL1-P4-S1-16s_S28,SC1-P4-S1-16s_S100,AL1,SC1,0.9548,AL1SC1,2.4,2.4
AL1-P4-S1-16s_S28,SC1-P5-S1-16s_S101,AL1,SC1,0.951866667,AL1SC1,2.4,2.4
AL1-P4-S1-16s_S28,SC1-P6-S1-16s_S102,AL1,SC1,0.9454,AL1SC1,2.4,2.4
